Player,Span,Mat,Inns,Dis,Ct,St,Ct Wk,Ct Fi,MD,D/I,Format,Category,Type
JRMVB Sanjaya (SL),2017-2017,8,8,1,1,0,0,1,1 (1ct 0st),0.125,T20,Fielding,Fielding
K Santokie (WI),2011-2014,12,12,1,1,0,0,1,1 (1ct 0st),0.083,T20,Fielding,Fielding
Saqlain Arshad (QAT),2019-2019,2,2,1,1,0,0,1,1 (1ct 0st),0.5,T20,Fielding,Fielding
M Sarenac (Serb),2019-2019,2,2,1,1,0,0,1,1 (1ct 0st),0.5,T20,Fielding,Fielding
A Sarma (GER),2019-2019,3,3,1,1,0,0,1,1 (1ct 0st),0.33299999999999996,T20,Fielding,Fielding
MM Sarwar (KUW),2019-2019,5,5,1,1,0,0,1,1 (1ct 0st),0.2,T20,Fielding,Fielding
I Sawmy (DEN),2019-2019,2,2,1,1,0,0,1,1 (1ct 0st),0.5,T20,Fielding,Fielding
Sayed Shirzad (AFG),2015-2019,4,4,1,1,0,0,1,1 (1ct 0st),0.25,T20,Fielding,Fielding
CP Schofield (ENG),2007-2007,4,4,1,1,0,0,1,1 (1ct 0st),0.25,T20,Fielding,Fielding
Shaffeq Muhammad (),2019-2019,2,2,1,1,0,0,1,1 (1ct 0st),0.5,T20,Fielding,Fielding
Shafiul Islam (BDESH),2010-2019,17,17,1,1,0,0,1,1 (1ct 0st),0.057999999999999996,T20,Fielding,Fielding
Shaheen Shah Afridi (PAK),2018-2019,10,10,1,1,0,0,1,1 (1ct 0st),0.1,T20,Fielding,Fielding
Shaheryar Butt (Belg),2019-2019,3,3,1,1,0,0,1,1 (1ct 0st),0.33299999999999996,T20,Fielding,Fielding
Shahid Wasif (HKG),2016-2019,9,9,1,1,0,0,1,1 (1ct 0st),0.111,T20,Fielding,Fielding
Shahriar Nafees (BDESH),2006-2006,1,1,1,1,0,0,1,1 (1ct 0st),1.0,T20,Fielding,Fielding
A Shahzad (ENG),2010-2011,3,3,1,1,0,0,1,1 (1ct 0st),0.33299999999999996,T20,Fielding,Fielding
Shamsudheen Purat (Saudi),2019-2019,3,3,1,1,0,0,1,1 (1ct 0st),0.33299999999999996,T20,Fielding,Fielding
JNK Shannon (IRE),2013-2018,8,8,1,1,0,0,1,1 (1ct 0st),0.125,T20,Fielding,Fielding
Sharafuddin Ashraf (AFG),2015-2019,8,8,1,1,0,0,1,1 (1ct 0st),0.125,T20,Fielding,Fielding
MM Sharma (INDIA),2014-2015,8,8,1,1,0,0,1,1 (1ct 0st),0.125,T20,Fielding,Fielding
V Shetty (UAE),2014-2014,2,2,1,1,0,0,1,1 (1ct 0st),0.5,T20,Fielding,Fielding
Shoaib Khan jnr (PAK),2008-2008,4,4,1,1,0,0,1,1 (1ct 0st),0.25,T20,Fielding,Fielding
Shuvagata Hom (BDESH),2016-2016,5,5,1,1,0,0,1,1 (1ct 0st),0.2,T20,Fielding,Fielding
EHSN Silva (UAE),2014-2014,2,2,1,1,0,0,1,1 (1ct 0st),0.5,T20,Fielding,Fielding
KRP Silva (USA),2019-2019,2,2,1,1,0,0,1,1 (1ct 0st),0.5,T20,Fielding,Fielding
M Simpson-Parker (Aut),2019-2019,3,3,1,1,0,0,1,1 (1ct 0st),0.33299999999999996,T20,Fielding,Fielding
J Singye (BHU),2019-2019,2,2,1,1,0,0,1,1 (1ct 0st),0.5,T20,Fielding,Fielding
DS Smith (WI),2007-2009,6,6,1,1,0,0,1,1 (1ct 0st),0.166,T20,Fielding,Fielding
SJS Smith (SCOT),2010-2012,5,5,1,0,1,0,0,1 (0ct 1st),0.2,T20,Fielding,Fielding
J Smits (NL),2008-2009,6,5,1,1,0,1,0,1 (1ct 0st),0.2,T20,Fielding,Fielding
JT Smuts (SA),2017-2018,8,8,1,1,0,0,1,1 (1ct 0st),0.125,T20,Fielding,Fielding
JN Snape (ENG),2007-2007,1,1,1,1,0,0,1,1 (1ct 0st),1.0,T20,Fielding,Fielding
CB Sole (SCOT),2017-2018,4,4,1,1,0,0,1,1 (1ct 0st),0.25,T20,Fielding,Fielding
A Srivastav (Chile),2019-2019,4,4,1,1,0,0,1,1 (1ct 0st),0.25,T20,Fielding,Fielding
ACF Stokes (GUE),2019-2019,7,7,1,1,0,0,1,1 (1ct 0st),0.142,T20,Fielding,Fielding
AJ Strauss (ENG),2005-2009,4,4,1,1,0,0,1,1 (1ct 0st),0.25,T20,Fielding,Fielding
R Strydom (IRE),2008-2008,4,3,1,1,0,0,1,1 (1ct 0st),0.33299999999999996,T20,Fielding,Fielding
Sufyan Mehmood (OMAN),2015-2019,3,3,1,1,0,0,1,1 (1ct 0st),0.33299999999999996,T20,Fielding,Fielding
P Syafiq Ali (MAL),2019-2019,2,1,1,1,0,0,1,1 (1ct 0st),1.0,T20,Fielding,Fielding
Syed Rasel (BDESH),2007-2008,8,8,1,1,0,0,1,1 (1ct 0st),0.125,T20,Fielding,Fielding
Tanveer Ahmed (HKG),2016-2017,5,5,1,1,0,0,1,1 (1ct 0st),0.2,T20,Fielding,Fielding
Taskin Ahmed (BDESH),2014-2018,19,17,1,1,0,0,1,1 (1ct 0st),0.057999999999999996,T20,Fielding,Fielding
P Taylor (CZK-R),2019-2019,7,7,1,1,0,0,1,1 (1ct 0st),0.142,T20,Fielding,Fielding
T Taylor (Caym),2019-2019,6,6,1,1,0,0,1,1 (1ct 0st),0.166,T20,Fielding,Fielding
SR Tendulkar (INDIA),2006-2006,1,1,1,1,0,0,1,1 (1ct 0st),1.0,T20,Fielding,Fielding
SP Terry (IRE),2016-2016,1,1,1,1,0,0,1,1 (1ct 0st),1.0,T20,Fielding,Fielding
DC Thomas (WI),2009-2013,3,3,1,0,1,0,0,1 (0ct 1st),0.33299999999999996,T20,Fielding,Fielding
S Tobgay (BHU),2019-2019,2,2,1,1,0,0,1,1 (1ct 0st),0.5,T20,Fielding,Fielding
GC Tonge (WI),2009-2009,1,1,1,1,0,0,1,1 (1ct 0st),1.0,T20,Fielding,Fielding
RJW Topley (ENG),2015-2016,6,6,1,1,0,0,1,1 (1ct 0st),0.166,T20,Fielding,Fielding
A Tripathi (Mex),2019-2019,3,3,1,1,0,0,1,1 (1ct 0st),0.33299999999999996,T20,Fielding,Fielding
LL Tsotsobe (SA),2009-2014,23,23,1,1,0,0,1,1 (1ct 0st),0.043,T20,Fielding,Fielding
JJ Tucker (BMUDA),2019-2019,5,5,1,1,0,0,1,1 (1ct 0st),0.2,T20,Fielding,Fielding
S Tyagi (INDIA),2009-2009,1,1,1,1,0,0,1,1 (1ct 0st),1.0,T20,Fielding,Fielding
A Uniyal (Chile),2019-2019,3,3,1,1,0,0,1,1 (1ct 0st),0.33299999999999996,T20,Fielding,Fielding
Usama Master (MWI),2019-2019,6,6,1,1,0,0,1,1 (1ct 0st),0.166,T20,Fielding,Fielding
Usman Ali (Saudi),2019-2019,5,5,1,1,0,0,1,1 (1ct 0st),0.2,T20,Fielding,Fielding
Usman Limbada (CAN),2010-2013,7,7,1,1,0,0,1,1 (1ct 0st),0.142,T20,Fielding,Fielding
Usman Shinwari (PAK),2013-2019,16,16,1,1,0,0,1,1 (1ct 0st),0.062,T20,Fielding,Fielding
Usman Waheed (KUW),2019-2019,6,6,1,1,0,0,1,1 (1ct 0st),0.166,T20,Fielding,Fielding
JDF Vandersay (SL),2015-2019,10,10,1,1,0,0,1,1 (1ct 0st),0.1,T20,Fielding,Fielding
MB van Schelven (NL),2015-2015,2,2,1,1,0,0,1,1 (1ct 0st),0.5,T20,Fielding,Fielding
TCW Veillard (GUE),2019-2019,4,4,1,1,0,0,1,1 (1ct 0st),0.25,T20,Fielding,Fielding
S Vijayakumar (SGP),2019-2019,9,9,1,1,0,0,1,1 (1ct 0st),0.111,T20,Fielding,Fielding
Vimal Kumar (PHI),2019-2019,2,2,1,1,0,0,1,1 (1ct 0st),0.5,T20,Fielding,Fielding
R Vinay Kumar (INDIA),2010-2013,9,9,1,1,0,0,1,1 (1ct 0st),0.111,T20,Fielding,Fielding
L Vincent (NZ),2006-2007,9,9,1,1,0,0,1,1 (1ct 0st),0.111,T20,Fielding,Fielding
W Viraliliu (VAN),2019-2019,10,10,1,1,0,0,1,1 (1ct 0st),0.1,T20,Fielding,Fielding
Vishal Ahir (PNM),2019-2019,1,1,1,1,0,0,1,1 (1ct 0st),1.0,T20,Fielding,Fielding
KDK Vithanage (SL),2014-2016,3,3,1,1,0,0,1,1 (1ct 0st),0.33299999999999996,T20,Fielding,Fielding
Waqar Khan (Peru),2019-2019,4,4,1,1,0,0,1,1 (1ct 0st),0.25,T20,Fielding,Fielding
Waqas Ali (Belg),2019-2019,2,2,1,1,0,0,1,1 (1ct 0st),0.5,T20,Fielding,Fielding
Washeem Abbas (MALTA),2019-2019,2,2,1,1,0,0,1,1 (1ct 0st),0.5,T20,Fielding,Fielding
VS Wategaonkar (OMAN),2016-2016,2,2,1,1,0,0,1,1 (1ct 0st),0.5,T20,Fielding,Fielding
RM West (IRE),2009-2009,5,5,1,1,0,0,1,1 (1ct 0st),0.2,T20,Fielding,Fielding
AA Westphal (Mex),2019-2019,5,5,1,1,0,0,1,1 (1ct 0st),0.2,T20,Fielding,Fielding
BTJ Wheal (SCOT),2016-2017,5,5,1,1,0,0,1,1 (1ct 0st),0.2,T20,Fielding,Fielding
BM Wheeler (NZ),2017-2018,6,6,1,1,0,0,1,1 (1ct 0st),0.166,T20,Fielding,Fielding
S Wickramasekara (CZK-R),2019-2019,5,5,1,1,0,0,1,1 (1ct 0st),0.2,T20,Fielding,Fielding
SA Wijeyeratne (CAN),2019-2019,2,2,1,1,0,0,1,1 (1ct 0st),0.5,T20,Fielding,Fielding
JD Wildermuth (AUS),2018-2018,2,2,1,1,0,0,1,1 (1ct 0st),0.5,T20,Fielding,Fielding
CR Woakes (ENG),2011-2015,8,8,1,1,0,0,1,1 (1ct 0st),0.125,T20,Fielding,Fielding
LJ Woodcock (NZ),2010-2011,3,3,1,1,0,0,1,1 (1ct 0st),0.33299999999999996,T20,Fielding,Fielding
GH Worker (NZ),2015-2015,2,2,1,1,0,0,1,1 (1ct 0st),0.5,T20,Fielding,Fielding
AS Wright (GUE),2019-2019,8,8,1,1,0,0,1,1 (1ct 0st),0.125,T20,Fielding,Fielding
CM Wright (SCOT),2007-2009,3,2,1,1,0,0,1,1 (1ct 0st),0.5,T20,Fielding,Fielding
HN Ya France (NAM),2019-2019,6,6,1,1,0,0,1,1 (1ct 0st),0.166,T20,Fielding,Fielding
Yasar Idrees (KUW),2019-2019,1,1,1,1,0,0,1,1 (1ct 0st),1.0,T20,Fielding,Fielding
Yasir Arafat (PAK),2007-2012,13,13,1,1,0,0,1,1 (1ct 0st),0.076,T20,Fielding,Fielding
Zaheer Maqsood (UAE),2015-2016,3,3,1,1,0,0,1,1 (1ct 0st),0.33299999999999996,T20,Fielding,Fielding
Zahid Hussain (CAN),2012-2012,3,3,1,1,0,0,1,1 (1ct 0st),0.33299999999999996,T20,Fielding,Fielding
Zameer Khan (DEN),2019-2019,2,2,1,1,0,0,1,1 (1ct 0st),0.5,T20,Fielding,Fielding
A Zampa (AUS),2016-2019,27,26,1,1,0,0,1,1 (1ct 0st),0.038,T20,Fielding,Fielding
C Zavoiu (ROM),2019-2019,3,3,1,1,0,0,1,1 (1ct 0st),0.33299999999999996,T20,Fielding,Fielding
Zawar Farid (UAE),2019-2019,4,4,1,1,0,0,1,1 (1ct 0st),0.25,T20,Fielding,Fielding
Zeeshan Abbas (BAH),2019-2019,1,1,1,1,0,0,1,1 (1ct 0st),1.0,T20,Fielding,Fielding
Zubaidi Zulkifle (MAL),2019-2019,4,4,1,1,0,0,1,1 (1ct 0st),0.25,T20,Fielding,Fielding
Zulfiqar Babar (PAK),2013-2014,7,7,1,1,0,0,1,1 (1ct 0st),0.142,T20,Fielding,Fielding
Zulqarnain Haider (PAK),2007-2010,3,3,1,0,1,0,0,1 (0ct 1st),0.33299999999999996,T20,Fielding,Fielding
Zulqarnain Haider (ESP),2019-2019,5,5,1,1,0,0,1,1 (1ct 0st),0.2,T20,Fielding,Fielding
Aamer Ikram (PORT),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Aamer Yamin (PAK),2015-2018,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Aaron Jones (USA),2019-2019,8,8,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Z Abbasi (Botsw),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Abbas Saad (Saudi),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
YA Abdulla (SA),2009-2009,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Abdullah Mahmood (DEN),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Abdullah Sheikh (NOR),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Abdul Rashid (Belg),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Abdur Rauf (PAK),2008-2008,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
M Aboagye (Ghana),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
RA Abolarin (NGA),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Abul Hasan (BDESH),2012-2018,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
AG Achar (SGP),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
F Achelam (UGA),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Adil Hanif (BAH),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Adnan Mufti (UAE),2017-2017,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
N Advani (GIBR),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Aftab Ahmed (2) (DEN),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
AB Agarkar (INDIA),2006-2007,4,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
A Ahmadhel (),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
RI Ahmed (NL),2015-2015,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Ahmed Wardak (GER),2019-2019,9,9,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Ahsan Abbasi (HKG),2019-2019,6,6,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Ainool Hafizs (MAL),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Aizaz Cheema (PAK),2011-2012,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
D Ajekun (NGA),2019-2019,6,6,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
C Akyuz (TKY),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Ali Ivan (Mald),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Ali Naqi (PORT),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
J Allen (),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
HS Alta (TKY),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Ameel Mauroof (Mald),2019-2019,10,10,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Ameer Saiyed (Botsw),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Aminul Islam (BDESH),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Amir Hayat (UAE),2018-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Amir Hamza (AFG),2013-2017,31,31,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Ammad Uddin (BAH),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Anas Khan (HKG),2014-2014,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
J Anderson (IRE),2015-2015,4,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
DK Anefie (Ghana),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
A Anemogiannis (),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
B Angeltti (Arg),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
DNA Ankrah (Ghana),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
M Ansari (OMAN),2015-2016,11,10,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Ansar Iqbal (NOR),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
MA Aponso (SL),2018-2018,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Apon Mustafizur (Serb),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Appu (MALTA),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Aravind (INDIA),2015-2015,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
JC Archer (ENG),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Z Arinaitwe (UGA),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
RP Arnold (SL),2006-2006,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
B Arora (MALTA),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Arsalan Arif (Aut),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Arsalan Qadir (CAN),2010-2010,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Arshad Hayat (CZK-R),2019-2019,6,6,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Arslan Ahmed (PORT),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Arslan Ahmed (),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Asad Ali (PAK),2013-2013,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
A Aspiotis (),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
MS Atapattu (SL),2006-2006,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Ateak (Ghana),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Atif Ali Khan (UAE),2016-2016,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Atif Mehmood (ESP),2019-2019,9,9,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
R Avery (),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Awais Zia (PAK),2012-2014,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
P Awana (INDIA),2012-2012,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Aziz Mohammad (Belg),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Azyan Farhath (Mald),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Badrinath (INDIA),2011-2011,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
LS Baker (WI),2008-2009,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
R Bakum (Ghana),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
L Balaji (INDIA),2012-2012,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
KMC Bandara (SL),2016-2016,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
HH Banner (Blz),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
TC Barker (LUX),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
MC Bascombe (WI),2011-2011,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Bashir Shah (DEN),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
TC Bastiampillai (CAN),2010-2010,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
MD Bates (NZ),2012-2012,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
GJ Batty (ENG),2009-2009,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
D Bau (PNG),2017-2017,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
CS Baugh (WI),2008-2012,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
DE Bernard (WI),2009-2009,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
TL Best (WI),2013-2014,6,6,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
P Bharat Patel (PNM),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Bhari (NEPAL),2019-2019,6,6,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
P Bhart (NOR),2019-2019,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
A Bhattarai (NEPAL),2014-2014,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
U Bhatti (CAN),2008-2010,7,7,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Bilal Ahmed (Serb),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
IS Billcliff (CAN),2010-2010,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
STR Binny (INDIA),2015-2016,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
K Birkenstock (NAM),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
KK Bishnoi (),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
CC Blake (VAN),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
AM Blignaut (ZIM),2010-2010,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
GH Bodi (SA),2007-2007,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
N Boje (SA),2005-2005,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
NE Bonner (WI),2011-2012,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
CJ Boyce (AUS),2014-2016,7,7,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
TS Braat (NL),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
DL Brangman (BMUDA),2019-2019,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
DR Brown (SCOT),2007-2007,2,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
P Buccimazza (PORT),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
NB Budayair (NEPAL),2014-2014,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
A Bulow (DEN),2019-2019,2,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
CG Burnett (SCOT),2013-2013,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Byrne (MALTA),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
G Caisley (),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
HL Carlyon (JER),2019-2019,9,9,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
A Carthew (Chile),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
T Caruana (GIBR),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
D Cato (Caym),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
JJ Celestine (BMUDA),2008-2008,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
DL Chahar (INDIA),2018-2019,10,10,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
RD Chahar (INDIA),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Charanjeet Singh (ITA),2019-2019,3,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
G Chaturvedi (MALTA),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
M Chauhan (Fin),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
VB Chikkannaiah (GER),2019-2019,7,7,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Chirag Suri (UAE),2018-2019,7,7,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Chophel (BHU),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
DO Christian (WI),2011-2011,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
I Civric (Serb),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
GL Cloete (SA),2018-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
FRJ Coleman (SCOT),2013-2013,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
NG Collins (Fin),2019-2019,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
MNR Cooray (Mald),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
M Cope (LUX),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
SJ Cotter (Samoa),2019-2019,4,4,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
MS Crane (ENG),2017-2017,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
SM Curran (ENG),2019-2019,5,5,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
D Daesrath (CAN),2013-2013,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
H Dajc (Serb),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Dalton (CZK-R),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
I Danladi (NGA),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
H Davids (SA),2012-2013,9,9,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
S Davizi (CZK-R),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
Dawlat Ahmadzai (AFG),2010-2010,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
DC Delany (IRE),2019-2019,8,8,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
D de la Puente (Peru),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
PA Desai (CAN),2012-2012,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
ST de Silva (SL),2017-2017,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
BJ Diamanti (NZ),2009-2009,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
V Dikov (),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
LHD Dilhara (SL),2008-2008,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
SDJJ Dima (Moz),2019-2019,4,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
N Dipakkumar Patel (PNM),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
HH Dippenaar (SA),2006-2006,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
M Dixit (LUX),2019-2019,3,3,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
A Djorovic (Serb),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
XJ Doherty (AUS),2012-2013,11,11,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
JN Dorji (BHU),2019-2019,1,1,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
K Dorji (BHU),2019-2019,2,2,0,0,0,0,0,0,0.0,T20,Fielding,Fielding
